match_id,player,row,pts,won_1+,won_2+,won_3+,won_4+,won_5+,won_6+,won_7+,won_8+,won_9+,won_10+
20150503-W-Madrid-R64-Maria_Sharapova-Timea_Bacsinszky,Timea Bacsinszky,2,17,41.2%,28.6%,36.4%,22.2%,28.6%,16.7%,25.0%,0.0%,0.0%,0.0%
20150503-W-ITF_Wiesbaden-F-Tereza_Martincova-Anastasija_Sevastova,Tereza Martincova,1,33,42.4%,32.1%,42.9%,36.8%,43.8%,30.8%,44.4%,16.7%,33.3%,0.0%
20150503-W-ITF_Wiesbaden-F-Tereza_Martincova-Anastasija_Sevastova,Tereza Martincova,2,10,10.0%,10.0%,14.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
20150503-W-ITF_Wiesbaden-F-Tereza_Martincova-Anastasija_Sevastova,Anastasija Sevastova,1,37,73.0%,54.5%,63.2%,41.7%,55.6%,42.9%,50.0%,25.0%,100.0%,100.0%
20150503-W-ITF_Wiesbaden-F-Tereza_Martincova-Anastasija_Sevastova,Anastasija Sevastova,2,11,45.5%,33.3%,50.0%,40.0%,100.0%,-,-,-,-,-
20150502-W-Prague-F-Karolina_Pliskova-Lucie_Hradecka,Karolina Pliskova,1,57,80.7%,57.7%,71.4%,50.0%,66.7%,0.0%,0.0%,0.0%,0.0%,0.0%
20150502-W-Prague-F-Karolina_Pliskova-Lucie_Hradecka,Karolina Pliskova,2,35,54.3%,40.7%,57.9%,46.7%,70.0%,70.0%,77.8%,60.0%,75.0%,66.7%
20150502-W-Prague-F-Karolina_Pliskova-Lucie_Hradecka,Lucie Hradecka,1,48,81.3%,57.1%,66.7%,40.0%,57.1%,50.0%,75.0%,66.7%,66.7%,50.0%
20150502-W-Prague-F-Karolina_Pliskova-Lucie_Hradecka,Lucie Hradecka,2,39,56.4%,45.2%,63.6%,50.0%,80.0%,60.0%,100.0%,100.0%,100.0%,-
20150502-W-ITF_Charlottesville-SF-Elizaveta_Ianchuk-Allie_Kiick,Elizaveta Ianchuk,1,32,56.3%,51.7%,62.5%,52.6%,55.6%,33.3%,40.0%,25.0%,66.7%,50.0%
20150502-W-ITF_Charlottesville-SF-Elizaveta_Ianchuk-Allie_Kiick,Elizaveta Ianchuk,2,8,50.0%,42.9%,50.0%,40.0%,50.0%,33.3%,100.0%,-,-,-
20150502-W-ITF_Charlottesville-SF-Elizaveta_Ianchuk-Allie_Kiick,Allie Kiick,1,34,73.5%,55.0%,57.9%,50.0%,53.3%,30.0%,42.9%,0.0%,0.0%,0.0%
20150502-W-ITF_Charlottesville-SF-Elizaveta_Ianchuk-Allie_Kiick,Allie Kiick,2,21,52.4%,44.4%,57.1%,53.8%,70.0%,57.1%,57.1%,25.0%,100.0%,-
20150428-W-Marrakech-R32-Daria_Kasatkina-Garbine_Muguruza,Daria Kasatkina,1,33,60.6%,48.0%,57.1%,55.0%,68.8%,50.0%,50.0%,28.6%,33.3%,20.0%
20150428-W-Marrakech-R32-Daria_Kasatkina-Garbine_Muguruza,Daria Kasatkina,2,17,47.1%,30.8%,44.4%,37.5%,60.0%,50.0%,100.0%,100.0%,100.0%,100.0%
20150428-W-Marrakech-R32-Daria_Kasatkina-Garbine_Muguruza,Garbine Muguruza,1,23,73.9%,66.7%,75.0%,55.6%,71.4%,60.0%,75.0%,50.0%,100.0%,-
20150428-W-Marrakech-R32-Daria_Kasatkina-Garbine_Muguruza,Garbine Muguruza,2,26,73.1%,66.7%,70.0%,60.0%,75.0%,62.5%,83.3%,50.0%,50.0%,50.0%
20150427-W-Prague-R32-Katerina_Siniakova-Irina_Camelia_Begu,Katerina Siniakova,1,26,65.4%,43.8%,46.7%,38.5%,55.6%,50.0%,66.7%,66.7%,80.0%,50.0%
20150427-W-Prague-R32-Katerina_Siniakova-Irina_Camelia_Begu,Katerina Siniakova,2,15,73.3%,63.6%,63.6%,50.0%,80.0%,80.0%,100.0%,100.0%,100.0%,100.0%
20150427-W-Prague-R32-Katerina_Siniakova-Irina_Camelia_Begu,Irina Camelia Begu,1,38,55.3%,43.3%,52.0%,33.3%,50.0%,25.0%,28.6%,16.7%,25.0%,0.0%
20150427-W-Prague-R32-Katerina_Siniakova-Irina_Camelia_Begu,Irina Camelia Begu,2,16,43.8%,35.7%,38.5%,27.3%,37.5%,0.0%,0.0%,0.0%,-,-
20150427-W-Prague-Q3-Danka_Kovinic-Marketa_Vondrousova,Danka Kovinic,1,39,71.8%,42.1%,66.7%,33.3%,50.0%,0.0%,0.0%,0.0%,0.0%,0.0%
20150427-W-Prague-Q3-Danka_Kovinic-Marketa_Vondrousova,Danka Kovinic,2,28,57.1%,47.8%,64.7%,40.0%,57.1%,40.0%,66.7%,50.0%,100.0%,100.0%
20150427-W-Prague-Q3-Danka_Kovinic-Marketa_Vondrousova,Marketa Vondrousova,1,52,67.3%,51.4%,66.7%,52.6%,62.5%,33.3%,75.0%,66.7%,100.0%,-
20150427-W-Prague-Q3-Danka_Kovinic-Marketa_Vondrousova,Marketa Vondrousova,2,25,52.0%,29.4%,62.5%,40.0%,100.0%,100.0%,100.0%,-,-,-
20150425-W-Stuttgart-SF-Madison_Brengle-Angelique_Kerber,Madison Brengle,1,27,48.1%,36.4%,44.4%,28.6%,30.8%,18.2%,25.0%,25.0%,33.3%,20.0%
20150425-W-Stuttgart-SF-Madison_Brengle-Angelique_Kerber,Madison Brengle,2,12,25.0%,25.0%,37.5%,28.6%,40.0%,40.0%,66.7%,50.0%,100.0%,100.0%
20150425-W-Stuttgart-SF-Madison_Brengle-Angelique_Kerber,Angelique Kerber,1,38,57.9%,54.3%,61.3%,42.9%,52.9%,46.7%,58.3%,28.6%,50.0%,50.0%
20150425-W-Stuttgart-SF-Madison_Brengle-Angelique_Kerber,Angelique Kerber,2,13,76.9%,75.0%,75.0%,66.7%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%
20150425-W-ITF_Dothan-SF-Paula_Cristina_Goncalves-Katerina_Stewart,Paula Cristina Goncalves,1,41,48.8%,43.2%,51.6%,46.4%,52.0%,45.5%,52.6%,35.7%,41.7%,36.4%
20150425-W-ITF_Dothan-SF-Paula_Cristina_Goncalves-Katerina_Stewart,Paula Cristina Goncalves,2,4,50.0%,50.0%,50.0%,50.0%,50.0%,50.0%,50.0%,50.0%,66.7%,50.0%
20150425-W-ITF_Dothan-SF-Paula_Cristina_Goncalves-Katerina_Stewart,Katerina Stewart,1,32,84.4%,80.8%,84.0%,81.0%,94.4%,92.9%,92.9%,90.0%,100.0%,100.0%
20150425-W-ITF_Dothan-SF-Paula_Cristina_Goncalves-Katerina_Stewart,Katerina Stewart,2,9,44.4%,37.5%,42.9%,33.3%,50.0%,33.3%,33.3%,33.3%,50.0%,50.0%
20150424-W-Stuttgart-QF-Caroline_Wozniacki-Carla_Suarez_Navarro,Caroline Wozniacki,1,39,79.5%,73.3%,75.9%,70.8%,77.3%,70.6%,75.0%,63.6%,70.0%,57.1%
20150424-W-Stuttgart-QF-Caroline_Wozniacki-Carla_Suarez_Navarro,Caroline Wozniacki,2,12,41.7%,30.0%,37.5%,28.6%,40.0%,25.0%,25.0%,25.0%,25.0%,0.0%
20150424-W-Stuttgart-QF-Caroline_Wozniacki-Carla_Suarez_Navarro,Carla Suarez Navarro,1,24,54.2%,42.1%,44.4%,28.6%,36.4%,22.2%,28.6%,28.6%,33.3%,20.0%
20150424-W-Stuttgart-QF-Caroline_Wozniacki-Carla_Suarez_Navarro,Carla Suarez Navarro,2,11,18.2%,10.0%,14.3%,14.3%,16.7%,16.7%,25.0%,0.0%,0.0%,0.0%
20150424-W-ITF_Dothan-QF-Louisa_Chirico-Jessica_Pegula,Louisa Chirico,1,59,72.9%,57.9%,61.1%,53.3%,64.0%,50.0%,56.3%,36.4%,44.4%,37.5%
20150424-W-ITF_Dothan-QF-Louisa_Chirico-Jessica_Pegula,Louisa Chirico,2,31,48.4%,30.4%,43.8%,30.8%,44.4%,28.6%,33.3%,20.0%,50.0%,0.0%
20150424-W-ITF_Dothan-QF-Louisa_Chirico-Jessica_Pegula,Jessica Pegula,1,57,68.4%,60.9%,77.8%,65.2%,88.2%,80.0%,88.9%,87.5%,100.0%,100.0%
20150424-W-ITF_Dothan-QF-Louisa_Chirico-Jessica_Pegula,Jessica Pegula,2,40,45.0%,40.5%,51.7%,41.7%,47.6%,38.9%,58.3%,44.4%,57.1%,40.0%
20150423-W-Stuttgart-R16-Carina_Witthoeft-Caroline_Garcia,Carina Witthoeft,1,44,56.8%,42.4%,50.0%,39.1%,52.9%,27.3%,50.0%,25.0%,50.0%,50.0%
20150423-W-Stuttgart-R16-Carina_Witthoeft-Caroline_Garcia,Carina Witthoeft,2,25,48.0%,38.1%,57.1%,33.3%,42.9%,33.3%,40.0%,25.0%,33.3%,0.0%
20150423-W-Stuttgart-R16-Carina_Witthoeft-Caroline_Garcia,Caroline Garcia,1,51,68.6%,51.5%,65.4%,50.0%,60.0%,25.0%,33.3%,0.0%,0.0%,0.0%
20150423-W-Stuttgart-R16-Carina_Witthoeft-Caroline_Garcia,Caroline Garcia,2,19,57.9%,50.0%,53.3%,41.7%,50.0%,44.4%,50.0%,42.9%,50.0%,50.0%
20150422-W-Stuttgart-R32-Zarina_Diyas-Sabine_Lisicki,Zarina Diyas,1,34,64.7%,57.1%,61.5%,47.4%,56.3%,53.3%,66.7%,55.6%,71.4%,50.0%
20150422-W-Stuttgart-R32-Zarina_Diyas-Sabine_Lisicki,Zarina Diyas,2,11,72.7%,62.5%,71.4%,60.0%,75.0%,66.7%,66.7%,66.7%,66.7%,0.0%
20150422-W-Stuttgart-R32-Zarina_Diyas-Sabine_Lisicki,Sabine Lisicki,1,29,41.4%,39.3%,64.7%,50.0%,66.7%,40.0%,40.0%,40.0%,66.7%,66.7%
20150422-W-Stuttgart-R32-Zarina_Diyas-Sabine_Lisicki,Sabine Lisicki,2,14,42.9%,38.5%,50.0%,44.4%,66.7%,33.3%,50.0%,0.0%,0.0%,0.0%
20150421-W-Stuttgart-R32-Garbine_Muguruza-Barbora_Strycova,Garbine Muguruza,1,29,75.9%,68.2%,75.0%,50.0%,55.6%,50.0%,57.1%,40.0%,50.0%,50.0%
20150421-W-Stuttgart-R32-Garbine_Muguruza-Barbora_Strycova,Garbine Muguruza,2,23,60.9%,50.0%,60.0%,50.0%,54.5%,50.0%,71.4%,60.0%,75.0%,75.0%
20150421-W-Stuttgart-R32-Garbine_Muguruza-Barbora_Strycova,Barbora Strycova,1,32,59.4%,48.0%,57.1%,47.1%,61.5%,50.0%,71.4%,66.7%,80.0%,66.7%
20150421-W-Stuttgart-R32-Garbine_Muguruza-Barbora_Strycova,Barbora Strycova,2,14,35.7%,10.0%,20.0%,0.0%,0.0%,0.0%,0.0%,0.0%,-,-
20150421-W-Stuttgart-R32-Caroline_Garcia-Ana_Ivanovic,Caroline Garcia,1,40,75.0%,63.0%,70.8%,41.7%,55.6%,33.3%,100.0%,100.0%,100.0%,-
20150421-W-Stuttgart-R32-Caroline_Garcia-Ana_Ivanovic,Caroline Garcia,2,18,55.6%,33.3%,36.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
20150421-W-Stuttgart-R32-Caroline_Garcia-Ana_Ivanovic,Ana Ivanovic,1,49,63.3%,35.7%,45.5%,33.3%,54.5%,44.4%,66.7%,60.0%,75.0%,75.0%
20150421-W-Stuttgart-R32-Caroline_Garcia-Ana_Ivanovic,Ana Ivanovic,2,34,41.2%,28.6%,44.4%,28.6%,44.4%,37.5%,50.0%,25.0%,33.3%,0.0%
20150419-W-Fed_Cup_World_Group_PO-RR-Serena_Williams-Sara_Errani,Serena Williams,1,60,65.0%,47.5%,59.4%,45.8%,55.0%,30.8%,40.0%,14.3%,20.0%,20.0%
20150419-W-Fed_Cup_World_Group_PO-RR-Serena_Williams-Sara_Errani,Serena Williams,2,32,40.6%,36.7%,45.8%,35.0%,50.0%,46.2%,54.5%,37.5%,42.9%,20.0%
20150419-W-Fed_Cup_World_Group_PO-RR-Serena_Williams-Sara_Errani,Sara Errani,1,88,50.0%,38.9%,48.3%,37.5%,43.9%,36.1%,48.1%,30.0%,50.0%,40.0%
20150419-W-Fed_Cup_World_Group_PO-RR-Serena_Williams-Sara_Errani,Sara Errani,2,18,55.6%,38.5%,62.5%,50.0%,60.0%,50.0%,66.7%,66.7%,66.7%,66.7%
20150418-W-Fed_Cup_World_Group_SF-RR-Sabine_Lisicki-Anastasia_Pavlyuchenkova,Sabine Lisicki,1,56,66.1%,44.1%,57.7%,21.4%,50.0%,0.0%,0.0%,0.0%,-,-
20150418-W-Fed_Cup_World_Group_SF-RR-Sabine_Lisicki-Anastasia_Pavlyuchenkova,Sabine Lisicki,2,31,54.8%,51.7%,65.2%,50.0%,61.5%,54.5%,54.5%,28.6%,40.0%,0.0%
20150418-W-Fed_Cup_World_Group_SF-RR-Sabine_Lisicki-Anastasia_Pavlyuchenkova,Anastasia Pavlyuchenkova,1,68,69.1%,51.2%,59.5%,34.8%,47.1%,30.8%,40.0%,40.0%,57.1%,57.1%
20150418-W-Fed_Cup_World_Group_SF-RR-Sabine_Lisicki-Anastasia_Pavlyuchenkova,Anastasia Pavlyuchenkova,2,36,58.3%,44.4%,63.2%,46.2%,66.7%,50.0%,60.0%,33.3%,100.0%,-
20150418-W-Fed_Cup_World_Group_PO-RR-Camila_Giorgi-Serena_Williams,Camila Giorgi,1,26,76.9%,62.5%,71.4%,50.0%,57.1%,25.0%,50.0%,50.0%,50.0%,0.0%
20150418-W-Fed_Cup_World_Group_PO-RR-Camila_Giorgi-Serena_Williams,Camila Giorgi,2,31,67.7%,44.4%,61.5%,28.6%,40.0%,25.0%,50.0%,50.0%,100.0%,100.0%
20150418-W-Fed_Cup_World_Group_PO-RR-Camila_Giorgi-Serena_Williams,Serena Williams,1,36,80.6%,41.7%,55.6%,33.3%,66.7%,50.0%,50.0%,50.0%,100.0%,-
20150418-W-Fed_Cup_World_Group_PO-RR-Camila_Giorgi-Serena_Williams,Serena Williams,2,27,74.1%,61.1%,68.8%,44.4%,66.7%,50.0%,100.0%,-,-,-
20150412-W-Katowice-F-Anna_Karolina_Schmiedlova-Camila_Giorgi,Anna Karolina Schmiedlova,1,48,60.4%,50.0%,65.5%,50.0%,62.5%,53.8%,77.8%,71.4%,83.3%,80.0%
20150412-W-Katowice-F-Anna_Karolina_Schmiedlova-Camila_Giorgi,Anna Karolina Schmiedlova,2,20,45.0%,26.7%,44.4%,28.6%,40.0%,40.0%,40.0%,40.0%,50.0%,50.0%
20150412-W-Katowice-F-Anna_Karolina_Schmiedlova-Camila_Giorgi,Camila Giorgi,1,41,53.7%,42.4%,53.8%,36.8%,46.7%,20.0%,25.0%,25.0%,28.6%,16.7%
20150412-W-Katowice-F-Anna_Karolina_Schmiedlova-Camila_Giorgi,Camila Giorgi,2,16,37.5%,23.1%,33.3%,25.0%,28.6%,28.6%,40.0%,25.0%,33.3%,33.3%
20150412-W-Charleston-F-Madison_Keys-Angelique_Kerber,Madison Keys,1,76,59.2%,48.3%,58.0%,38.2%,48.1%,33.3%,50.0%,30.0%,37.5%,16.7%
20150412-W-Charleston-F-Madison_Keys-Angelique_Kerber,Madison Keys,2,38,50.0%,45.7%,53.3%,50.0%,58.3%,54.5%,75.0%,60.0%,85.7%,75.0%
20150412-W-Charleston-F-Madison_Keys-Angelique_Kerber,Angelique Kerber,1,80,66.3%,61.4%,66.2%,56.0%,60.9%,52.6%,66.7%,47.4%,64.3%,50.0%
20150412-W-Charleston-F-Madison_Keys-Angelique_Kerber,Angelique Kerber,2,16,50.0%,46.7%,58.3%,54.5%,60.0%,50.0%,80.0%,75.0%,100.0%,100.0%
20150410-W-Katowice-QF-Anna_Karolina_Schmiedlova-Alize_Cornet,Anna Karolina Schmiedlova,1,32,75.0%,70.4%,76.0%,66.7%,66.7%,60.0%,69.2%,33.3%,50.0%,50.0%
20150410-W-Katowice-QF-Anna_Karolina_Schmiedlova-Alize_Cornet,Anna Karolina Schmiedlova,2,8,62.5%,57.1%,80.0%,66.7%,66.7%,50.0%,50.0%,0.0%,-,-
20150410-W-Katowice-QF-Anna_Karolina_Schmiedlova-Alize_Cornet,Alize Cornet,1,21,52.4%,41.2%,46.7%,42.9%,50.0%,40.0%,44.4%,28.6%,50.0%,50.0%
20150410-W-Katowice-QF-Anna_Karolina_Schmiedlova-Alize_Cornet,Alize Cornet,2,10,20.0%,20.0%,33.3%,33.3%,50.0%,33.3%,50.0%,50.0%,50.0%,0.0%
20150409-W-Katowice-R16-Katerina_Siniakova-Anna_Karolina_Schmiedlova,Katerina Siniakova,1,62,51.6%,43.4%,47.9%,44.4%,52.6%,41.9%,46.4%,40.0%,47.6%,35.3%
20150409-W-Katowice-R16-Katerina_Siniakova-Anna_Karolina_Schmiedlova,Katerina Siniakova,2,22,54.5%,52.4%,57.9%,55.6%,62.5%,57.1%,66.7%,60.0%,75.0%,71.4%
20150409-W-Katowice-R16-Katerina_Siniakova-Anna_Karolina_Schmiedlova,Anna Karolina Schmiedlova,1,63,58.7%,53.6%,57.7%,47.6%,52.6%,47.1%,66.7%,57.9%,64.7%,60.0%
20150409-W-Katowice-R16-Katerina_Siniakova-Anna_Karolina_Schmiedlova,Anna Karolina Schmiedlova,2,14,57.1%,57.1%,66.7%,50.0%,57.1%,50.0%,60.0%,60.0%,75.0%,50.0%
20150409-W-Charleston-QF-Lauren_Davis-Madison_Keys,Lauren Davis,1,38,60.5%,46.4%,65.0%,56.3%,69.2%,60.0%,85.7%,80.0%,80.0%,66.7%
20150409-W-Charleston-QF-Lauren_Davis-Madison_Keys,Lauren Davis,2,15,33.3%,28.6%,44.4%,37.5%,50.0%,40.0%,40.0%,25.0%,33.3%,0.0%
20150409-W-Charleston-QF-Lauren_Davis-Madison_Keys,Madison Keys,1,32,84.4%,76.2%,84.2%,76.9%,83.3%,66.7%,80.0%,75.0%,75.0%,50.0%
20150409-W-Charleston-QF-Lauren_Davis-Madison_Keys,Madison Keys,2,13,61.5%,44.4%,50.0%,42.9%,50.0%,40.0%,66.7%,50.0%,50.0%,50.0%
20150408-W-Charleston-R32-Kateryna_Bondarenko-Madison_Keys,Kateryna Bondarenko,1,32,56.3%,33.3%,43.8%,35.7%,55.6%,33.3%,50.0%,33.3%,100.0%,100.0%
20150408-W-Charleston-R32-Kateryna_Bondarenko-Madison_Keys,Kateryna Bondarenko,2,22,31.8%,16.7%,30.0%,22.2%,33.3%,20.0%,25.0%,25.0%,50.0%,50.0%
20150408-W-Charleston-R32-Kateryna_Bondarenko-Madison_Keys,Madison Keys,1,26,88.5%,66.7%,85.7%,66.7%,100.0%,100.0%,100.0%,100.0%,100.0%,-
20150408-W-Charleston-R32-Kateryna_Bondarenko-Madison_Keys,Madison Keys,2,14,57.1%,53.8%,70.0%,50.0%,75.0%,50.0%,50.0%,0.0%,-,-
20150408-W-Charleston-R32-Eugenie_Bouchard-Lauren_Davis,Eugenie Bouchard,1,26,61.5%,50.0%,71.4%,60.0%,66.7%,57.1%,66.7%,50.0%,100.0%,100.0%
20150408-W-Charleston-R32-Eugenie_Bouchard-Lauren_Davis,Eugenie Bouchard,2,20,40.0%,25.0%,50.0%,33.3%,40.0%,0.0%,0.0%,0.0%,-,-
20150408-W-Charleston-R32-Eugenie_Bouchard-Lauren_Davis,Lauren Davis,1,34,79.4%,76.7%,85.2%,80.0%,84.2%,72.7%,88.9%,66.7%,100.0%,100.0%
20150408-W-Charleston-R32-Eugenie_Bouchard-Lauren_Davis,Lauren Davis,2,13,61.5%,50.0%,71.4%,60.0%,100.0%,100.0%,100.0%,100.0%,100.0%,-
20150406-W-Charleston-R64-Silvia_Soler_Espinosa-Shelby_Rogers,Silvia Soler Espinosa,1,35,42.9%,28.6%,38.1%,27.8%,41.7%,12.5%,25.0%,0.0%,0.0%,0.0%
20150406-W-Charleston-R64-Silvia_Soler_Espinosa-Shelby_Rogers,Silvia Soler Espinosa,2,19,63.2%,58.8%,90.9%,85.7%,85.7%,80.0%,100.0%,100.0%,100.0%,100.0%
20150406-W-Charleston-R64-Silvia_Soler_Espinosa-Shelby_Rogers,Shelby Rogers,1,28,75.0%,65.0%,68.4%,45.5%,55.6%,33.3%,50.0%,33.3%,33.3%,0.0%
20150406-W-Charleston-R64-Silvia_Soler_Espinosa-Shelby_Rogers,Shelby Rogers,2,22,72.7%,64.7%,68.8%,61.5%,72.7%,66.7%,66.7%,25.0%,33.3%,0.0%
20150404-W-Miami-F-Serena_Williams-Carla_Suarez_Navarro,Serena Williams,1,22,95.5%,91.7%,91.7%,87.5%,100.0%,100.0%,100.0%,100.0%,100.0%,-
20150404-W-Miami-F-Serena_Williams-Carla_Suarez_Navarro,Serena Williams,2,13,61.5%,54.5%,54.5%,37.5%,60.0%,50.0%,66.7%,50.0%,50.0%,50.0%
20150404-W-Miami-F-Serena_Williams-Carla_Suarez_Navarro,Carla Suarez Navarro,1,25,48.0%,35.0%,43.8%,35.7%,50.0%,0.0%,0.0%,0.0%,0.0%,0.0%
20150404-W-Miami-F-Serena_Williams-Carla_Suarez_Navarro,Carla Suarez Navarro,2,16,31.3%,26.7%,40.0%,14.3%,16.7%,16.7%,50.0%,50.0%,50.0%,50.0%
20150402-W-Miami-SF-Andrea_Petkovic-Carla_Suarez_Navarro,Andrea Petkovic,1,42,64.3%,58.3%,63.6%,53.8%,73.7%,68.8%,78.6%,72.7%,88.9%,75.0%
20150402-W-Miami-SF-Andrea_Petkovic-Carla_Suarez_Navarro,Andrea Petkovic,2,20,45.0%,38.9%,46.7%,38.5%,45.5%,45.5%,50.0%,44.4%,57.1%,57.1%
20150402-W-Miami-SF-Andrea_Petkovic-Carla_Suarez_Navarro,Carla Suarez Navarro,1,34,76.5%,69.2%,72.0%,63.2%,80.0%,62.5%,62.5%,57.1%,66.7%,50.0%
20150402-W-Miami-SF-Andrea_Petkovic-Carla_Suarez_Navarro,Carla Suarez Navarro,2,15,66.7%,54.5%,66.7%,57.1%,66.7%,60.0%,60.0%,50.0%,66.7%,66.7%
20150401-W-Miami-QF-Serena_Williams-Sabine_Lisicki,Serena Williams,1,40,60.0%,27.3%,30.0%,6.7%,11.1%,11.1%,20.0%,0.0%,0.0%,0.0%
20150401-W-Miami-QF-Serena_Williams-Sabine_Lisicki,Serena Williams,2,42,57.1%,51.4%,61.3%,53.8%,70.0%,60.0%,75.0%,57.1%,66.7%,60.0%
20150401-W-Miami-QF-Serena_Williams-Sabine_Lisicki,Sabine Lisicki,1,59,67.8%,48.6%,60.0%,42.9%,56.3%,30.0%,50.0%,25.0%,33.3%,33.3%
20150401-W-Miami-QF-Serena_Williams-Sabine_Lisicki,Sabine Lisicki,2,23,43.5%,38.1%,53.3%,30.0%,42.9%,33.3%,50.0%,33.3%,50.0%,50.0%
20150330-W-Miami-R16-Agnieszka_Radwanska-Carla_Suarez_Navarro,Agnieszka Radwanska,1,58,63.8%,54.3%,62.5%,48.3%,53.8%,40.0%,42.1%,35.3%,46.2%,41.7%
20150330-W-Miami-R16-Agnieszka_Radwanska-Carla_Suarez_Navarro,Agnieszka Radwanska,2,31,19.4%,19.4%,27.3%,23.8%,27.8%,18.8%,27.3%,11.1%,14.3%,0.0%
20150330-W-Miami-R16-Agnieszka_Radwanska-Carla_Suarez_Navarro,Carla Suarez Navarro,1,57,66.7%,59.6%,63.6%,52.9%,62.1%,56.0%,63.6%,52.9%,90.0%,87.5%
20150330-W-Miami-R16-Agnieszka_Radwanska-Carla_Suarez_Navarro,Carla Suarez Navarro,2,23,43.5%,38.1%,57.1%,53.8%,63.6%,50.0%,80.0%,50.0%,50.0%,50.0%
20150328-W-Miami-R32-Paula_Badosa-Karolina_Pliskova,Paula Badosa,1,31,61.3%,29.4%,38.5%,20.0%,33.3%,33.3%,66.7%,0.0%,-,-
20150328-W-Miami-R32-Paula_Badosa-Karolina_Pliskova,Paula Badosa,2,20,35.0%,23.5%,28.6%,23.1%,37.5%,37.5%,60.0%,50.0%,66.7%,0.0%
20150328-W-Miami-R32-Paula_Badosa-Karolina_Pliskova,Karolina Pliskova,1,21,71.4%,64.7%,73.3%,50.0%,50.0%,42.9%,100.0%,100.0%,100.0%,-
20150328-W-Miami-R32-Paula_Badosa-Karolina_Pliskova,Karolina Pliskova,2,24,70.8%,68.2%,78.9%,60.0%,75.0%,60.0%,100.0%,100.0%,100.0%,100.0%
20150327-W-Miami-R64-Jelena_Jankovic-Victoria_Azarenka,Jelena Jankovic,1,24,45.8%,38.1%,47.1%,25.0%,33.3%,0.0%,0.0%,0.0%,0.0%,0.0%
20150327-W-Miami-R64-Jelena_Jankovic-Victoria_Azarenka,Jelena Jankovic,2,16,37.5%,33.3%,41.7%,30.0%,42.9%,42.9%,42.9%,33.3%,66.7%,66.7%
20150327-W-Miami-R64-Jelena_Jankovic-Victoria_Azarenka,Victoria Azarenka,1,62,67.7%,58.3%,63.6%,50.0%,61.5%,47.4%,52.9%,46.7%,63.6%,20.0%
20150327-W-Miami-R64-Jelena_Jankovic-Victoria_Azarenka,Victoria Azarenka,2,11,63.6%,63.6%,77.8%,71.4%,71.4%,66.7%,80.0%,66.7%,66.7%,66.7%
20150325-W-Miami-R128-Daniela_Hantuchova-Belinda_Bencic,Daniela Hantuchova,1,53,56.6%,45.2%,52.8%,41.4%,52.2%,26.7%,40.0%,14.3%,33.3%,0.0%
20150325-W-Miami-R128-Daniela_Hantuchova-Belinda_Bencic,Daniela Hantuchova,2,29,55.2%,51.9%,70.0%,57.1%,66.7%,55.6%,83.3%,75.0%,100.0%,100.0%
20150325-W-Miami-R128-Daniela_Hantuchova-Belinda_Bencic,Belinda Bencic,1,39,69.2%,53.8%,60.9%,40.0%,50.0%,33.3%,50.0%,50.0%,100.0%,100.0%
20150325-W-Miami-R128-Daniela_Hantuchova-Belinda_Bencic,Belinda Bencic,2,25,60.0%,47.4%,69.2%,42.9%,60.0%,33.3%,50.0%,0.0%,0.0%,0.0%
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,Sabine Lisicki,1,58,53.4%,37.2%,48.5%,39.3%,45.8%,31.6%,42.9%,27.3%,42.9%,33.3%
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,Sabine Lisicki,2,26,42.3%,28.6%,33.3%,20.0%,27.3%,20.0%,25.0%,25.0%,33.3%,33.3%
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,Jelena Jankovic,1,45,60.0%,52.6%,60.6%,40.9%,50.0%,25.0%,33.3%,25.0%,28.6%,28.6%
20150320-W-Indian_Wells-SF-Sabine_Lisicki-Jelena_Jankovic,Jelena Jankovic,2,28,60.7%,45.0%,50.0%,43.8%,53.8%,50.0%,66.7%,62.5%,71.4%,50.0%
20150317-W-Indian_Wells-R16-Timea_Bacsinszky-Elina_Svitolina,Timea Bacsinszky,1,49,61.2%,53.7%,57.9%,46.7%,58.3%,50.0%,55.6%,38.5%,50.0%,37.5%
20150317-W-Indian_Wells-R16-Timea_Bacsinszky-Elina_Svitolina,Timea Bacsinszky,2,32,65.6%,59.3%,66.7%,57.9%,68.8%,44.4%,66.7%,50.0%,50.0%,50.0%
20150317-W-Indian_Wells-R16-Timea_Bacsinszky-Elina_Svitolina,Elina Svitolina,1,55,47.3%,40.8%,48.8%,40.0%,50.0%,30.0%,40.0%,35.7%,50.0%,44.4%
20150317-W-Indian_Wells-R16-Timea_Bacsinszky-Elina_Svitolina,Elina Svitolina,2,28,50.0%,41.7%,55.6%,50.0%,61.5%,61.5%,66.7%,55.6%,62.5%,57.1%
